Thiết bị các môn thể thao bóng/Bóng đá,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Forbid,Optional,Optional,Optional,Mandatory,Mandatory,Optional
Thiết bị tập thể hình/Thảm thể thao,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Forbid,Mandatory,Forbid,Forbid,Forbid,Forbid,Forbid,Forbid,Forbid,Forbid,Mandatory,Mandatory,Optional
"Đồ bơi, đồ lướt sóng & đồ lặn/Quần bơi ngắn và quần bơi",,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,Mandatory,,Forbid,Mandatory,Optional,Forbid,Optional,Forbid,Forbid,Forbid,Forbid,Optional,Mandatory,Mandatory,Optional
"Đồ bơi, đồ lướt sóng & đồ lặn/Quần lót",,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,Mandatory,,Forbid,Mandatory,Optional,Forbid,Optional,Forbid,Forbid,Forbid,Forbid,Optional,Mandatory,Mandatory,Optional
"Đồ bơi, đồ lướt sóng & đồ lặn/Đồ bơi dài tay",,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,Mandatory,,Forbid,Mandatory,Optional,Forbid,Optional,Forbid,Forbid,Forbid,Forbid,Optional,Mandatory,Mandatory,Optional
"Đồ bơi, đồ lướt sóng & đồ lặn/Đồ bơi thi đấu",,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,Mandatory,,Forbid,Mandatory,Optional,Forbid,Optional,Forbid,Forbid,Forbid,Forbid,Optional,Mandatory,Mandatory,Optional
"Đồ bơi, đồ lướt sóng & đồ lặn/Bikini",,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,Mandatory,,Forbid,Mandatory,Optional,Forbid,Forbid,Forbid,Forbid,Forbid,Forbid,Optional,Mandatory,Mandatory,Optional
"Đồ bơi, đồ lướt sóng & đồ lặn/Tankini",,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,Mandatory,,Forbid,Mandatory,Optional,Forbid,Forbid,Forbid,Forbid,Forbid,Forbid,Optional,Mandatory,Mandatory,Optional
"Đồ bơi, đồ lướt sóng & đồ lặn/Đầm bơi",,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,Mandatory,,Forbid,Mandatory,Optional,Forbid,Forbid,Forbid,Forbid,Forbid,Forbid,Optional,Mandatory,Mandatory,Optional
"Đồ bơi, đồ lướt sóng & đồ lặn/Đồ bơi một mảnh",,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,Mandatory,,Forbid,Mandatory,Optional,Forbid,Forbid,Forbid,Forbid,Forbid,Forbid,Optional,Mandatory,Mandatory,Optional
"Đồ bơi, đồ lướt sóng & đồ lặn/Áo choàng đi biển",,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,Mandatory,,Forbid,Mandatory,Optional,Forbid,Forbid,Forbid,Forbid,Forbid,Forbid,Optional,Mandatory,Mandatory,Optional
Thiết bị các môn thể thao bóng/Bóng bầu dục Mỹ,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Optional,Mandatory,Mandatory,Optional
Thiết bị các môn thể thao bóng/Bóng gậy,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Forbid,Mandatory,Optional,Forbid,Forbid,Forbid,Forbid,Optional,Optional,Optional,Mandatory,Mandatory,Optional
Cửa hàng dành cho người hâm mộ/Giải bóng đá Ngoại hạng Anh,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Forbid,Mandatory,Optional,Forbid,Forbid,Forbid,Forbid,Forbid,Forbid,Forbid,Mandatory,Mandatory,Optional
Cửa hàng dành cho người hâm mộ/Bóng rổ,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Forbid,Optional,Optional,Optional,Mandatory,Mandatory,Optional
Cửa hàng dành cho người hâm mộ/Bóng gậy,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Optional,Mandatory,Mandatory,Optional
Cửa hàng dành cho người hâm mộ/Golf,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Forbid,Optional,Mandatory,Mandatory,Optional
Cửa hàng dành cho người hâm mộ/Chơi game,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Forbid,Mandatory,Optional,Forbid,Forbid,Forbid,Forbid,Forbid,Forbid,Forbid,Mandatory,Mandatory,Optional
Cửa hàng dành cho người hâm mộ/Bóng bầu dục Rugby,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Optional,Mandatory,Mandatory,Optional
Cửa hàng dành cho người hâm mộ/Tennis,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị tập thể hình/Dây kéo đàn hồi,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Forbid,Forbid,Forbid,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Trượt patin,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Forbid,Forbid,Forbid,Forbid,Mandatory,Mandatory,Optional
Thiết bị tập thể hình/Xe trượt scooter & Xe ngồi lái,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Forbid,Forbid,Forbid,Forbid,Mandatory,Mandatory,Optional
Phụ kiện thể thao & ngoài trời/Bình nước thể thao,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Forbid,Forbid,Forbid,Forbid,Mandatory,Mandatory,Optional
Đồ thể thao & ngoài trời/Đồ khiêu vũ & Trang phục khiêu vũ,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,Mandatory,,Forbid,Mandatory,Optional,Optional,Optional,Optional,Forbid,Forbid,Forbid,Optional,Mandatory,Mandatory,Optional
Đồ thể thao & ngoài trời/Chân váy thể thao,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,Mandatory,,Forbid,Mandatory,Optional,Optional,Optional,Optional,Forbid,Forbid,Forbid,Optional,Mandatory,Mandatory,Optional
Đồ thể thao & ngoài trời/Váy liền thể thao,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,Mandatory,,Forbid,Mandatory,Optional,Optional,Optional,Optional,Forbid,Forbid,Forbid,Optional,Mandatory,Mandatory,Optional
Phụ kiện thể thao & ngoài trời/Găng tay thể thao,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Forbid,Mandatory,Forbid,Optional,Optional,Forbid,Forbid,Optional,Forbid,Optional,Mandatory,Mandatory,Optional
Phụ kiện thể thao & ngoài trời/Băng đô thể thao,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Forbid,Mandatory,Optional,Optional,Optional,Forbid,Forbid,Optional,Forbid,Optional,Mandatory,Mandatory,Optional
Phụ kiện thể thao & ngoài trời/Vòng tay thể thao,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Forbid,Mandatory,Optional,Optional,Optional,Forbid,Forbid,Optional,Forbid,Optional,Mandatory,Mandatory,Optional
Phụ kiện thể thao & ngoài trời/Băng thể thao,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Forbid,Mandatory,Optional,Optional,Optional,Forbid,Forbid,Optional,Forbid,Optional,Mandatory,Mandatory,Optional
Phụ kiện thể thao & ngoài trời/Túi đựng giày,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Forbid,Mandatory,Forbid,Optional,Optional,Forbid,Forbid,Optional,Forbid,Optional,Mandatory,Mandatory,Optional
Phụ kiện thể thao & ngoài trời/Áo phao cứu hộ,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Forbid,Mandatory,Forbid,Optional,Optional,Forbid,Forbid,Optional,Forbid,Optional,Mandatory,Mandatory,Optional
Phụ kiện thể thao & ngoài trời/Mũ bơi,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Forbid,Mandatory,Optional,Optional,Optional,Forbid,Forbid,Optional,Forbid,Optional,Mandatory,Mandatory,Optional
Thiết bị thể thao mùa đông/Trượt băng,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Forbid,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị thể thao mùa đông/Bi đá trên băng,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Forbid,Forbid,Forbid,Mandatory,Mandatory,Optional
Thiết bị thể thao mùa đông/Trượt ván,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Forbid,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị thể thao mùa đông/Trượt tuyết bằng giầy,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Forbid,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị thể thao dưới nước/Chèo ca nô,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị thể thao dưới nước/Chèo kayak,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị thể thao dưới nước/Lướt ván diều,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị thể thao dưới nước/Đua thuyền & Đội thuyền,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị thể thao dưới nước/Đi thuyền,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị thể thao dưới nước/Chèo ván đứng,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị thể thao dưới nước/Trượt nước & Lướt ván ca nô,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị thể thao dưới nước/Bóng nước,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị thể thao dưới nước/Lướt ván buồm,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị các môn thể thao bóng/Bóng ném Mỹ,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Optional,Mandatory,Mandatory,Optional
Thiết bị các môn thể thao bóng/Bóng ném,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Optional,Mandatory,Mandatory,Optional
Thiết bị các môn thể thao bóng/Bóng đá trong nhà,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Optional,Mandatory,Mandatory,Optional
Thiết bị các môn thể thao bóng/Khúc côn cầu,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Optional,Mandatory,Mandatory,Optional
Thiết bị các môn thể thao bóng/Bóng lưới,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Optional,Mandatory,Mandatory,Optional
Thiết bị các môn thể thao bóng/Mã cầu,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Optional,Mandatory,Mandatory,Optional
Thiết bị các môn thể thao bóng/Bóng mềm,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Optional,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Ba lê & Khiêu vũ,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Forbid,Forbid,Forbid,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Võ Karate,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Forbid,Forbid,Forbid,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Leo núi,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Forbid,Forbid,Forbid,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Trò chơi giả lập quân sự nhập vai,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Forbid,Forbid,Forbid,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Nhảy cổ vũ,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Forbid,Forbid,Forbid,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Thể dục dụng cụ,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Forbid,Forbid,Forbid,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Thể dục nhịp điệu,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Forbid,Forbid,Forbid,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Thể thao đĩa bay,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Forbid,Forbid,Forbid,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Chạy,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Forbid,Forbid,Forbid,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Nhảy dù,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Forbid,Forbid,Forbid,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Ba môn phối hợp,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Forbid,Forbid,Forbid,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đua,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Forbid,Forbid,Forbid,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Thể thao điện tử,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Forbid,Forbid,Forbid,Forbid,Mandatory,Mandatory,Mandatory
Thiết bị tập thể hình/Giàn nhún,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Forbid,Forbid,Forbid,Forbid,Mandatory,Mandatory,Optional
Thiết bị tập thể hình/Bộ tập tăng cường sức mạnh cho tay,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Forbid,Forbid,Forbid,Forbid,Mandatory,Mandatory,Optional
Thiết bị tập thể hình/Bộ dây tập kháng lực,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Forbid,Forbid,Forbid,Forbid,Mandatory,Mandatory,Optional
Thiết bị tập thể hình/Phụ kiện máy tập thể dục,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Forbid,Forbid,Forbid,Forbid,Mandatory,Mandatory,Optional
Thiết bị tập thể hình/Thiết bị tập luyện cân bằng,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Forbid,Forbid,Forbid,Forbid,Mandatory,Mandatory,Optional
"Thiết bị cắm trại & đi bộ đường dài/Máy lọc nước, máy lọc và bảo quản",,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Forbid,Forbid,Forbid,Forbid,Mandatory,Mandatory,Optional
Thiết bị cắm trại & đi bộ đường dài/vệ sinh cắm trại,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Forbid,Forbid,Forbid,Forbid,Mandatory,Mandatory,Optional
Phụ kiện thể thao & ngoài trời/Khăn che mặt & khẩu trang,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Forbid,Mandatory,Optional,Optional,Optional,Forbid,Forbid,Optional,Forbid,Optional,Mandatory,Mandatory,Optional
Giày thể thao/Giày sandal thể theo,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,Mandatory,,Forbid,Mandatory,Forbid,Optional,Optional,Forbid,Forbid,Forbid,Forbid,Optional,Mandatory,Mandatory,Optional
Giày thể thao/Giày đạp xe,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,Mandatory,,Forbid,Mandatory,Forbid,Optional,Optional,Forbid,Forbid,Forbid,Forbid,Optional,Mandatory,Mandatory,Optional
Giày thể thao/Giày futsal,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,Mandatory,,Forbid,Mandatory,Forbid,Optional,Optional,Forbid,Forbid,Forbid,Forbid,Optional,Mandatory,Mandatory,Optional
Giày thể thao/Giày trượt ván,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,Mandatory,,Forbid,Mandatory,Forbid,Optional,Optional,Forbid,Forbid,Forbid,Forbid,Optional,Mandatory,Mandatory,Optional
Giày thể thao/Giày đi bộ,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,Mandatory,,Forbid,Mandatory,Forbid,Optional,Optional,Forbid,Forbid,Forbid,Forbid,Optional,Mandatory,Mandatory,Optional
Đồ thể thao & ngoài trời/Áo bơi dài tay,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,Mandatory,,Forbid,Mandatory,Optional,Optional,Optional,Optional,Forbid,Forbid,Forbid,Optional,Mandatory,Mandatory,Optional
Đồ thể thao & ngoài trời/Quần áo lót thể thao,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,Mandatory,,Forbid,Mandatory,Optional,Optional,Optional,Optional,Forbid,Forbid,Forbid,Optional,Mandatory,Mandatory,Optional
Giày thể thao/Phụ kiện giày thể thao,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Forbid,Mandatory,Forbid,Optional,Optional,Forbid,Forbid,Forbid,Forbid,Optional,Mandatory,Mandatory,Optional
Thiết bị cắm trại & đi bộ đường dài/Quạt cắm trại,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Forbid,Forbid,Forbid,Forbid,Forbid,Forbid,Forbid,Forbid,Mandatory,Mandatory,Forbid
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Đồ bảo hộ,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Đèn & kính hậu,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Kính,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Phụ kiện & mũ bảo hiểm cho xe đạp,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Kid's Bikes & Accessories/Đồ bảo hộ,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
