Thiết bị các môn thể thao bóng/Bóng đá,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Forbid,Optional,Optional,Optional,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Kid's Bikes & Accessories/Mũ bảo hiểm,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Kid's Bikes & Accessories/Phụ kiện xe đạp,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Kid's Bikes & Accessories/Xe đạp,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Components & Parts/Bánh xe,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Components & Parts/Lốp,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Components & Parts/Ruột xe,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Components & Parts/Phuộc,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Components & Parts/Cổ lái,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Components & Parts/Nan hoa,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Components & Parts/Tay đề,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Components & Parts/Cần gạt số,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Components & Parts/Cọc yên,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Components & Parts/Khóa cốt yên,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Components & Parts/Ốc vít,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Components & Parts/Yên xe,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Components & Parts/Vành xe,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Components & Parts/Chốt gác chân,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Components & Parts/Bàn đạp,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Components & Parts/Chân chống,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Components & Parts/Đùm xe đạp,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Components & Parts/Bộ chén cổ,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Components & Parts/Vòng đệm chén cổ,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Components & Parts/Dây quấn ghi đông,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Components & Parts/Bộ truyền động,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Components & Parts/Bộ chuyển số,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Components & Parts/Bộ giò đĩa,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Components & Parts/Đĩa xích,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Components & Parts/Bộ dẫn xích,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Components & Parts/Líp vặn & líp thả,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Components & Parts/Thắng xe,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Components & Parts/Bộ phận thắng,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Components & Parts/Trục giữa,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Components & Parts/Khung xe đạp,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Components & Parts/Pin,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Bike Tools & Equipment/Giá đỡ,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Bike Tools & Equipment/Bộ dụng cụ vá lốp xe,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Bike Tools & Equipment/Bộ dụng cụ,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Bike Tools & Equipment/Dầu,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Bike Tools & Equipment/Dụng cụ đa năng,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Bike Tools & Equipment/Dụng cụ cầm tay,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Bike Tools & Equipment/Dầu mỡ bôi trơn,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Bike Tools & Equipment/Dung dịch rửa xe,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Bikes/Xe đạp đôi,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Bikes/Xe đạp đường trường,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Bikes/Xe đạp nằm,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Bikes/Xe đạp leo núi,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Bikes/Xe đạp hybrid,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Bikes/Xe đạp gấp,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Bikes/Xe đạp dã ngoại,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Bikes/Xe đạp thoải mái,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Bikes/Xe đạp BMX,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Accessories/Nắp chụp van,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Accessories/Kẹp quần xe đạp,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Accessories/Bánh phụ tập đi xe đạp,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Accessories/Xe moóc & xe kéo,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Accessories/Bọc yên xe đạp,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Accessories/Băng dán vành xe đạp,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Accessories/Thiết bị phản quang,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Accessories/Giá treo xe đạp sau ô tô,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Accessories/Kệ dựng & giá đỡ,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Accessories/Khóa cốt yên xe đạp,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Accessories/Ống bơm,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Accessories/Khóa móc treo,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Accessories/Ổ khóa,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Accessories/Bộ phận & phụ kiện chiếu sáng,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Accessories/Máy đo nhịp tim,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Accessories/Bộ định vị GPS,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Accessories/Dè chắn bùn,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Accessories/Máy tính gắn xe đạp,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Accessories/Bình nước,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Accessories/Giá đỡ bình nước,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Accessories/Xe đạp tập thể dục,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Accessories/Phụ kiện xe đạp tập thể dục,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Accessories/Phụ kiện bơm xe đạp,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Accessories/Gương xe đạp,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Accessories/Áo trùm xe đạp,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
"Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Accessories/Ba lô, túi xách & giỏ gắn xe đạp",,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional
Thiết bị giải trí ngoài trời & thư giãn/Đạp xe/Accessories/Chuông,,Mandatory,Mandatory,Mandatory,,,,,,,,,,,,,,Mandatory,,,,,Mandatory,Mandatory,,,,Optional,Mandatory,Optional,Forbid,Forbid,Optional,Optional,Optional,Optional,Forbid,Mandatory,Mandatory,Optional